LABEL,TRACK_INDEX,TRACK_ID,DIVISION_TIME_MEAN,DIVISION_TIME_STD,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Mean cell division time,Std cell division time,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,Mean div. time,Std div. time,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,(sec),(sec),,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_1332,50,50,NaN,NaN,10,0,0,0,0,0,0.3608279898762703,4.370027877390385,4.730855867266655,17.743411195154838,20.076169970948182,55.29977744235845,0.0,49.55513235241463,72.94926571155321,30.1047303840539,49.52958193179798,11.202711544393788,0.8610000014305115,17.880878794774297,17.743411195154838,0.9923120333627208,49.1741541481833,0.9923120333627206,3.9229943941213334
Track_1333,51,51,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,1.0022999718785286,1.122575968503952,5.301966306396024,53.13800889306421,35.48737119765954,0.0,44.19139612651129,56.5570695023318,37.76274886831634,38.254370008885736,10.711808034340924,0.8525000065565109,5.315164211385023,5.301966306396024,0.9975169337269527,44.081665961230684,0.9975169337269528,1.949019533366421
Track_1334,52,52,NaN,NaN,10,0,0,0,0,0,0.3608279898762703,4.410119876265526,4.770947866141796,22.97102487011486,30.6423389898178,11.651277677422765,0.0,64.09438500594622,72.9328302973343,53.015356217784934,64.41264509962133,6.63009351477695,0.8829999983310699,23.127048104051333,22.97102487011486,0.9932536468452651,63.66198164946056,0.993253646845265,1.9824418599176634
Track_1335,53,53,NaN,NaN,16,0,0,0,0,0,0.6013799831271172,4.450211875140667,5.051591858267784,25.53043345659616,22.08549634778309,51.37090306017553,0.0,70.14466585098887,80.91902024584874,53.581612173409276,70.40552369947724,6.504704705338001,0.9187499955296516,42.18359796592496,26.51741955707803,0.6052218086569836,42.453081533975244,0.6052218086569837,5.454751808307769
Track_1336,54,54,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,4.490303874015808,4.690763868391514,11.023983862703894,37.987846956961256,54.68618837038783,0.0,55.63914393359848,73.80418728749177,23.760679295191103,64.31829772462554,19.439970670881674,0.8949999908606211,11.153422479998232,11.023983862703894,0.9883947176280227,54.993435957313984,0.9883947176280227,3.133673083243061
Track_1337,55,55,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,4.650671869516373,4.730855867266655,3.391055809711928,25.760204902917096,50.71632222717034,0.0,42.76964741410838,60.27792078030555,25.261374047911204,60.27792078030555,24.760437648211685,0.6133333245913187,3.4294413120332328,3.391055809711928,0.9888070683155832,42.29092967243567,0.9888070683155832,8.194519687586581
Track_1338,56,56,NaN,NaN,20,1,0,0,0,2,0.841931976377964,4.6105798706412315,5.452511847019196,14.297865494151377,47.650968620064326,27.826514227683965,0.0,50.53121842137742,67.38184941735513,4.442601563449684,56.83960758520297,17.278432271911942,0.9545000046491623,40.185419880534454,16.66714616358201,0.3557973398475592,16.98220984035023,0.33607362677733976,5.862320364963968
Track_1339,57,57,NaN,NaN,14,0,0,0,0,0,0.5211959853768349,4.931315861642361,5.452511847019196,19.62527463611241,47.530698581718205,23.77289175255954,0.0,41.22761216051031,71.86158630055856,6.157413607534032,44.88094766838535,23.105268001937365,0.9692857180322919,21.487665944731148,19.62527463611241,0.9133274263752503,37.65430891015585,0.9133274263752501,12.948001412497144
Track_1340,58,58,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,4.851131863892078,5.011499859392643,5.885431633978237,59.70318062496584,41.2693608571132,0.0,39.40514338336065,48.31084301563063,24.567786971150124,42.64968065726641,10.28277304694045,0.9320000171661377,6.319323856801883,5.885431633978237,0.931338821580315,36.69953980286245,0.9313388215803149,9.566158234247245
Track_1341,59,59,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,4.971407860517502,5.011499859392643,1.7806858532571546,1.0730245772042375,18.255435394500424,0.0,44.414993096322284,44.414993096322284,44.414993096322284,44.414993096322284,NaN,0.9799999892711639,1.7806858532571546,1.7806858532571546,1.0,44.414993096322284,1.0,NaN
Track_1342,60,60,NaN,NaN,11,1,0,0,0,1,0.4410119876265526,5.011499859392643,5.452511847019196,20.20118858045045,51.4838413247296,42.84513507776757,0.0,46.395664659201515,55.74276591039093,31.87311720978643,49.105877811519235,7.145168733824401,0.9081818190487948,20.66817630220097,20.20118858045045,0.9774054703752072,45.80643870741388,0.9872999782174524,2.0526445696277817
Track_1343,61,61,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,5.011499859392643,5.051591858267784,1.5824368639193451,41.66292593459862,45.702541107436936,0.0,39.47014138276173,39.47014138276173,39.47014138276173,39.47014138276173,NaN,0.6500000059604645,1.5824368639193451,1.5824368639193451,1.0,39.47014138276173,1.0,NaN
Track_1344,62,62,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,5.1718678548932076,5.292143851518631,5.419743602144503,15.57544658331494,48.51673596784474,0.0,45.24920940808296,51.54819334928538,35.289830635949905,48.9096042390136,8.725391525216626,0.9225000143051147,5.442393758069665,5.419743602144503,0.995838199709167,45.06089123520844,0.995838199709167,4.6754733516701865
Track_1345,63,63,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,5.211959853768349,5.372327849268913,7.299678805783331,0.5630953255488167,56.35072815132067,0.0,46.31333095584861,59.9006578738482,33.23839141318561,54.3319396295208,12.814646249124259,0.9540000081062316,7.427176050343687,7.299678805783331,0.982833684876171,45.51830172222632,0.9828336848761707,4.8186839193126865
Track_1346,64,64,NaN,NaN,26,2,0,0,0,2,1.122575968503952,5.131775856018066,6.254351824522018,1.5457600859636298,57.99064514851538,14.063866076632566,0.0,12.302779454351889,41.09796648762219,2.4390618761441747,7.798123797486311,10.298667132273309,0.950000001833989,16.12789905122237,5.139996784923562,0.09584385920660093,1.3769759279843232,0.11192397076558522,18.85334892700885
Track_1347,65,65,NaN,NaN,8,0,0,0,0,0,0.280643992125988,5.25205185264349,5.532695844769478,13.036690854283036,11.498196391942432,46.51020066330507,0.0,48.87315241141502,69.80615621143151,28.48911147390915,46.022762231867965,13.762396335566327,0.9600000008940697,13.71595660052137,13.036690854283036,0.9504762397533021,46.45277012889178,0.9504762397533021,4.941116585048327
Track_1348,66,66,NaN,NaN,13,0,0,0,0,0,0.4811039865016937,5.412419848144054,5.893523834645748,10.407504810177885,15.606600436390787,35.133986883560986,0.0,52.65653076176068,61.42382134964034,38.47203541357225,54.74895650438558,6.6981198691730555,0.9446153824145977,25.333266864832126,12.244806874965924,0.4108236361977333,21.632547437104318,0.41082363619773327,8.321440260162182
Track_1349,67,67,NaN,NaN,12,0,0,0,0,0,0.4410119876265526,5.452511847019196,5.893523834645748,21.53776581957721,35.000737717641805,11.909032702499006,0.0,56.26361377633424,92.01897506490917,36.53271250116989,53.10604931109225,15.180831295269972,0.8175000101327896,24.812928142553844,21.53776581957721,0.8680058111577822,48.83714371459516,0.868005811157782,3.79067458007311
Track_1350,68,68,NaN,NaN,10,0,0,0,0,0,0.3608279898762703,5.652971841394901,6.013799831271172,19.530058199221227,17.271885866883377,21.511657712608194,0.0,57.01544641001999,76.65213075884286,35.67155427112592,57.692889568673216,12.277448297580902,0.9630000114440918,20.572768920025723,19.530058199221227,0.9493159756541322,54.12567413608401,0.9493159756541321,2.9432051148645852
Track_1351,69,69,NaN,NaN,9,0,0,0,0,0,0.32073599100112915,5.652971841394901,5.97370783239603,16.80973514347015,8.498264459935756,43.86195235037455,0.0,55.522817908394515,75.30202241245148,47.92925609753233,50.43547115141406,10.694731198259904,0.9111111230320401,17.808166025024153,16.80973514347015,0.9439340985393442,52.40988107072452,0.9439340985393441,3.412375294614665
Track_1352,70,70,NaN,NaN,144,0,0,0,0,0,5.733155839145184,5.693063840270042,11.426219679415226,16.55511963522993,28.002122378377052,44.66795177746448,0.0,11.144482434569944,93.14525576824077,0.0,8.937470484727974,12.842786356715115,0.9921527778108915,63.89305454400563,16.55511963522993,0.25910671752009873,2.887610262081818,0.25910671752009884,19.242687178478388
Track_1353,71,71,NaN,NaN,7,0,0,0,0,0,0.24055199325084686,5.853431835770607,6.093983829021454,13.553615499942937,12.63946564133921,8.155761152106363,0.0,68.00201493222585,99.06371349858243,51.16769731258351,65.92313643365635,16.325131155840776,0.875714293548039,16.358020237020774,13.553615499942937,0.8285608712764013,56.34380874079588,0.828560871276401,7.926833028070632
Track_1354,72,72,NaN,NaN,17,0,0,0,0,0,0.6414719820022583,5.893523834645748,6.534995816648006,11.917467784258868,12.448962129916264,41.98153228261256,0.0,26.167029605018698,65.0583213026409,0.6830212389190893,19.97559433555139,26.69502281976478,0.9505882368368261,16.785416343843114,11.917467784258868,0.7099894062878096,18.57831381358276,0.7099894062878095,20.59817698797273
Track_1355,73,73,NaN,NaN,7,0,0,0,0,0,0.24055199325084686,5.933615833520889,6.174167826771736,10.235129050512938,5.20739778552731,23.206199059802422,0.0,43.75643999786871,63.40390412992142,26.23178507412874,46.841833237281314,15.639557248712793,0.7957142846924918,10.5256988590484,10.235129050512938,0.972394250260573,42.5485106657993,0.9723942502605731,7.167816986677153
Track_1356,74,74,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,6.053891830146313,6.174167826771736,7.738781211303245,15.41657619627832,23.27842418885507,0.0,64.47904723189474,78.16787635314007,54.70195729506645,60.5673080474777,12.212232265036294,0.9525000005960464,7.75528166727389,7.738781211303245,0.9978723589060248,64.34185896130379,0.9978723589060247,2.039095693067853
Track_1357,75,75,NaN,NaN,11,1,0,0,0,4,0.561287984251976,6.093983829021454,6.65527181327343,15.142265918345863,55.21117448652062,33.98323710977811,0.0,51.15439982655423,70.59789371198661,13.800941713059492,56.84749744213651,17.056848476946787,0.9345454519445245,22.722050761590808,16.80739737868935,0.666412819741704,26.977712588174928,0.5273781469364597,10.402638691250282
Track_1358,76,76,NaN,NaN,22,0,0,0,0,0,0.841931976377964,6.093983829021454,6.935915805399418,17.07600646448739,36.613479225895965,31.403642381649966,0.0,41.416739059951084,61.86071447659898,15.964458134961022,42.75991967220923,10.294172305474216,0.9331818304278634,34.87007697187503,17.07600646448739,0.48970372156793035,20.281931252865906,0.48970372156793024,14.240864029308804
Track_1359,77,77,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,6.134075827896595,6.254351824522018,0.8948509188308397,53.96985746878832,9.17546436750667,0.0,24.903016341296784,34.89703020515358,13.54188107800725,26.270137740729513,10.743014672393164,0.9300000071525574,2.995235109428676,1.0532223327511305,0.2987581562508886,7.439979247211574,0.2987581562508885,38.52530873976107
Track_1360,78,78,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,6.134075827896595,6.174167826771736,0.3163391113971198,60.15230747983612,32.6499791624819,0.0,7.890330247247023,7.890330247247023,7.890330247247023,7.890330247247023,NaN,0.9399999976158142,0.3163391113971198,0.3163391113971198,1.0,7.890330247247023,1.0,NaN
Track_1361,79,79,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,6.134075827896595,6.29444382339716,9.255761504614554,15.141102698794853,39.967469314757565,0.0,58.054075991747254,79.12942398295127,47.671601751465275,57.301154501600536,14.734716443570528,0.9080000162124634,9.310015797433957,9.255761504614554,0.9941724811214223,57.71576476792696,0.9941724811214223,2.666980736198527
Track_1362,80,80,NaN,NaN,8,0,0,0,0,0,0.280643992125988,6.174167826771736,6.454811818897724,8.486978018367738,34.540934913150764,7.222034636801743,0.0,49.184862855384736,75.40984095022102,23.549186167189912,47.85307649496943,16.067577439762537,0.8875000104308128,13.803436263904395,8.486978018367738,0.6148453077992581,30.241082141383323,0.6148453077992581,15.516716815753094
Track_1363,81,81,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,6.174167826771736,6.214259825646877,0.7172702042041446,36.198618595604316,2.435003585603558,0.0,17.89060721162707,17.89060721162707,17.89060721162707,17.89060721162707,NaN,0.7400000095367432,0.7172702042041446,0.7172702042041446,1.0,17.89060721162707,1.0,NaN
Track_1364,82,82,NaN,NaN,10,0,0,0,0,0,0.3608279898762703,6.254351824522018,6.615179814398289,17.523604276994156,53.05334162949212,49.56141251698067,0.0,67.86838200909379,77.74810314129257,54.08939544403938,70.54125845727646,9.09378138298307,0.9539999961853027,24.48881185649614,17.887786787895458,0.7155759282925632,48.56498045787159,0.7155759282925632,7.408733912790719
Track_1365,83,83,NaN,NaN,7,1,0,0,0,1,0.280643992125988,6.29444382339716,6.575087815523148,2.905891286002957,10.679177065618074,45.07245455537838,0.0,43.72637393092192,56.67153706964914,33.33547093701824,46.47131519284322,8.353605149684352,0.9157142894608634,11.854952070024371,4.370176393551877,0.24512045842434038,10.354368408137633,0.23679915523055406,17.686266445368794
Track_1366,84,84,NaN,NaN,8,0,0,0,0,0,0.280643992125988,6.374627821147442,6.65527181327343,10.119779482873392,39.612788144824066,38.32410194214775,0.0,67.5450680824917,112.31439346561893,43.95416634259741,65.19883175890294,22.004517639950766,0.8912499994039536,18.95611755509212,10.407856075011649,0.5338529608429733,36.059134586178395,0.5338529608429732,12.868088969001692
Track_1367,85,85,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,6.334535822272301,6.414719820022583,3.7702534922253683,11.173800111737966,37.90966704576389,0.0,47.02025873963204,61.973912503875646,32.06660497538844,61.973912503875646,21.14765996042479,0.5699999928474426,3.7702723209963467,3.7702534922253683,0.9999950059917758,47.02002392007319,0.9999950059917758,0.16629004048929838
Track_1368,86,86,NaN,NaN,11,0,0,0,0,0,0.40091998875141144,6.334535822272301,6.735455811023712,2.5506649015293337,25.730623932386706,5.584022949589399,0.0,50.96362390889579,76.23128657282324,35.02923661964302,46.53539197567823,14.787468648489424,0.905454543503848,20.432335524285666,9.597783000064542,0.1248347208520357,6.36202976427514,0.12483472085203573,11.415160238555288
Track_1369,87,87,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,6.534995816648006,6.615179814398289,4.238113408828953,37.737564186732186,6.76069734404449,0.0,53.62256481505973,62.294835255951725,44.95029437416775,62.294835255951725,12.264442474076752,0.8333333333333334,4.299671616495116,4.238113408828953,0.9856830443911104,52.854852934967724,0.9856830443911105,8.565325915475322
Track_1370,88,88,NaN,NaN,7,0,0,0,0,0,0.24055199325084686,6.534995816648006,6.775547809898853,11.12331449697902,17.934300634004316,13.393129118874768,0.0,54.85276951010669,74.00770129763994,10.594049579357069,64.15197045055164,22.56738272244817,0.9357142959322248,13.194943040985443,11.40316581085364,0.8429982958189635,46.24079121797034,0.8429982958189635,21.480666322280257
Track_1371,89,89,NaN,NaN,89,1,0,0,0,4,3.6884638965129852,6.534995816648006,10.223459713160992,6.981151947171433,58.637789657526184,50.49097022561706,0.0,7.967382571278226,62.64702705207325,0.0,3.5147474021579588,13.007135719596885,0.9876404505097465,28.50122566748246,7.246985952074516,0.24494216594819465,1.8926990050712718,0.2375559336003645,31.10808656938892
Track_1372,90,90,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,6.615179814398289,6.8156398087739944,13.374878419172239,45.836699596003434,30.118997320612223,0.0,75.41273060721394,85.18881315961981,59.06177535867692,76.749792552549,9.891156813444624,0.7583333253860474,15.117235553378716,13.374878419172239,0.8847436670511456,66.72093581976662,0.8847436670511455,8.58887302023751
Track_1373,91,91,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,6.615179814398289,6.735455811023712,3.6454525499990615,58.912481002464574,34.06717558482551,0.0,30.376919035598462,49.42666228256045,11.456114415900176,30.24798040833477,18.98560231335275,0.7824999988079071,3.653614211416402,3.6454525499990615,0.9977661403352774,30.309061261426297,0.9977661403352774,3.892951555670548
Track_1374,92,92,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,6.65527181327343,6.695363812148571,2.2090515405746554,4.438265001647615,48.00172056548749,0.0,55.09956107337835,55.09956107337835,55.09956107337835,55.09956107337835,NaN,0.7650000154972076,2.2090515405746554,2.2090515405746554,1.0,55.09956107337835,1.0,NaN
Track_1375,93,93,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,6.65527181327343,6.735455811023712,4.723531782760968,11.218520199437371,53.7480592678578,0.0,59.980607451795976,62.139472845194895,57.82174205839706,62.139472845194895,3.053096718682679,0.7066666682561239,4.809484892975373,4.723531782760968,0.982128416633568,58.908659025351966,0.9821284166335679,9.451541161351654
Track_1376,94,94,NaN,NaN,14,0,0,0,0,0,0.5211959853768349,6.775547809898853,7.296743795275688,25.61895314930644,35.066098306035336,39.211706501118215,0.0,66.58605969547008,93.0542612240285,6.301424821220671,70.28628515608942,20.639156485113467,0.8707142855439868,34.704386995341274,25.736065739925014,0.738205033062406,49.15416439898983,0.7382050330624059,11.348475409151462
Track_1377,95,95,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,6.935915805399418,7.0160998031497,5.057139663882596,27.088192259289087,21.42091668439258,0.0,63.070736944537984,64.23811453841684,61.90335935065914,64.23811453841684,1.650921225673941,0.8566666642824808,5.0572638292694805,5.057139663882596,0.9999754481096743,63.069188438721774,0.9999754481096745,0.34962706573573765
Track_1378,96,96,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,6.735455811023712,6.895823806524277,7.549031165837493,56.516780491063194,52.07271978612332,0.0,52.38696545892765,58.39599996179102,48.82395175154115,52.25053968911842,4.248780354756064,0.9840000033378601,8.401192641005542,7.549031165837493,0.8985666069590266,47.07317780130835,0.8985666069590267,10.375036671427774
Track_1379,97,97,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,6.735455811023712,6.895823806524277,10.223930313981596,19.77753034538508,56.489278799713645,0.0,66.63574981182288,73.05099467037209,60.51598000047835,70.46270196954023,6.062093093322496,0.9060000061988831,10.686241625999156,10.223930313981596,0.9567377074000669,63.75293450584785,0.9567377074000667,6.62096990390975
Track_1380,98,98,NaN,NaN,5,0,0,0,0,0,0.16036799550056458,6.735455811023712,6.895823806524277,0.8835652887928109,59.56528477088388,13.246207416965323,0.0,8.660990964005038,20.432259822394393,2.847096314665795,6.961238014975226,8.028711818874699,0.7340000152587891,1.3889457599459905,0.8835652887928109,0.6361409597644537,5.509611104353427,0.6361409597644538,59.89828286460543
Track_1381,99,99,NaN,NaN,65,2,0,0,0,3,2.766347922384739,6.8156398087739944,9.581987731158733,8.616935942229516,55.8808699591647,22.853330807501674,0.0,12.682379519804966,60.35394940082208,1.4009392353418524,7.009640269509137,13.4863311908973,0.968000001173753,36.19761669954519,8.616935942229516,0.238052577155937,3.114914025276061,0.24560958930552199,15.865391782665462
Track_1382,100,100,NaN,NaN,18,0,0,0,0,0,0.6815639808773994,7.136375799775124,7.817939780652523,11.17965209555078,48.846763763601274,44.781713949590795,0.0,59.284930814485456,76.31557586105795,25.61446860720155,62.445860371775794,13.89322536870465,0.9511111246214973,40.40647345196191,18.014290204921718,0.27667972828269577,16.40293854901025,0.2766797282826957,10.985820432473115
Track_1383,101,101,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,6.8156398087739944,6.855731807649136,1.8752400514144274,51.731483275940704,36.91587393238049,0.0,46.77342372612809,46.77342372612809,46.77342372612809,46.77342372612809,NaN,0.6299999952316284,1.8752400514144274,1.8752400514144274,1.0,46.77342372612809,1.0,NaN
Track_1384,102,102,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,6.8156398087739944,6.855731807649136,1.7552585215924674,51.923056074784526,37.423935559423725,0.0,43.78076850343342,43.78076850343342,43.78076850343342,43.78076850343342,NaN,0.625,1.7552585215924674,1.7552585215924674,1.0,43.78076850343342,1.0,NaN
Track_1385,103,103,NaN,NaN,8,0,0,0,0,0,0.280643992125988,7.256651796400547,7.537295788526535,1.2536023218716466,60.0120468736335,14.174430054252356,0.0,5.267378103620096,9.779793390657948,0.37455076906168494,6.194194549889776,3.6192898476964275,0.9950000047683716,1.47825801903696,1.2536023218716466,0.8480267353383478,4.466877457005649,0.8480267353383479,33.96354467121321
Track_1386,104,104,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,7.417019791901112,7.497203789651394,4.054122239961591,3.046381793044438,46.217445495223075,0.0,50.63472989168783,54.17792021047603,47.091539572899634,54.17792021047603,5.01082780289932,0.9766666889190674,4.060095067721249,4.054122239961591,0.9985288946046748,50.560240867353336,0.9985288946046748,2.7128724262537385
Track_1387,105,105,NaN,NaN,8,0,0,0,0,0,0.280643992125988,7.417019791901112,7.6976637840271,15.370941588208051,22.824875215146413,42.508965903312834,0.0,56.05093553604062,77.56736830745014,27.186890313600134,58.663132229853474,17.003026565511814,0.9337500110268593,15.730358311230844,15.370941588208051,0.977151396305691,54.770249923282364,0.9771513963056909,3.71872473159859
Track_1388,106,106,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,7.537295788526535,7.6575717851519585,0.6715739946838466,2.664246246457418,32.88351956828453,0.0,9.577804136141648,11.744715297111997,6.297434487035779,10.69126262427717,2.8893008513404994,0.7100000083446503,1.1519799379575395,0.6715739946838466,0.5829736895197561,5.583607814744078,0.5829736895197563,30.486405904867063
Track_1389,107,107,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,7.497203789651394,7.6976637840271,2.14417950026996,15.33892127046776,5.163107493601379,0.0,24.95362537504515,50.46948545887875,10.04292217091191,15.666802005647376,18.32294014658614,0.8783333400885264,5.002203602335018,2.14417950026996,0.42864698655389827,10.696296320607992,0.4286469865538982,22.230985607970585
Track_1390,108,108,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,6.695363812148571,6.735455811023712,1.7783979064318636,24.4112919107795,1.5292291819589585,0.0,44.35792567914469,44.35792567914469,44.35792567914469,44.35792567914469,NaN,0.6550000011920929,1.7783979064318636,1.7783979064318636,1.0,44.35792567914469,1.0,NaN
Track_1391,109,109,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,7.617479786276817,7.737755782902241,6.240904667325494,2.505117597514993,47.83350047833561,0.0,52.13110440484892,61.04151365849047,46.86075877207693,48.49104078397936,7.759574708714321,0.8774999976158142,6.270120537477204,6.240904667325494,0.995340461163851,51.88819749930318,0.9953404611638509,2.5390705878377844
Track_1392,110,110,NaN,NaN,5,1,0,0,0,2,0.24055199325084686,7.617479786276817,7.858031779527664,0.966116232253415,2.568182392467217,31.934878902415836,0.0,6.408320824646896,9.892513603618957,2.58965424248066,6.774595013739542,2.9920439966090617,0.6259999871253967,1.2353383951262258,0.966116232253415,0.7820660606559534,4.016247045793348,0.6267237792381667,25.662408224249443
Track_1393,111,111,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,7.617479786276817,7.6575717851519585,0.43605535947918855,2.475103408209696,32.186200196548995,0.0,10.876368644955805,10.876368644955805,10.876368644955805,10.876368644955805,NaN,0.625,0.43605535947918855,0.43605535947918855,1.0,10.876368644955805,1.0,NaN
Track_1394,112,112,NaN,NaN,16,1,0,0,0,1,0.6414719820022583,7.6575717851519585,8.299043767154217,18.966828693819494,24.01236594592823,49.88213313982357,0.0,46.50555222585506,85.18155551503587,15.712109256564426,46.913342740446204,15.312239882858481,0.9468750096857548,30.138755907103725,18.966828693819494,0.6293169085107789,29.567665035996413,0.635787849424957,5.900791876093645
Track_1395,113,113,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,7.858031779527664,8.05849177390337,3.7469404315970647,49.89515889679074,43.19728143049304,0.0,33.301084776878966,61.15715067711499,14.499525825090297,33.45761025266452,17.945537392812607,0.651666671037674,6.675535267078056,3.7469404315970647,0.561294380403616,18.691711746606565,0.5612943804036159,26.401241921354917
Track_1396,114,114,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,7.858031779527664,7.898123778402805,1.6421801200644137,58.794266271424206,10.752106833402351,0.0,40.96029547388419,40.96029547388419,40.96029547388419,40.96029547388419,NaN,0.8149999976158142,1.6421801200644137,1.6421801200644137,1.0,40.96029547388419,1.0,NaN
Track_1397,115,115,NaN,NaN,4,1,0,0,0,3,0.24055199325084686,7.817939780652523,8.05849177390337,3.5669673613749153,48.957510159878765,42.84366544548155,0.0,19.431185912120846,32.51629023192159,9.114217926444292,16.663049577996663,11.944085612591728,0.6625000089406967,4.341270146006613,3.5669673613749153,0.8216414186193982,14.828259426041392,0.7631165433290293,13.798212249903653
Track_1398,116,116,NaN,NaN,12,0,0,0,0,0,0.4410119876265526,8.138675771653652,8.579687759280205,12.527305136368897,4.607930232967499,41.19869029010878,0.0,29.58722168171848,55.65153718268524,4.5698759500406965,31.431272527864266,13.884926897563444,0.9416666726271311,13.048319442202098,12.527305136368897,0.9600703900497647,28.405815460456317,0.9600703900497648,5.977292382277581
Track_1399,117,117,NaN,NaN,16,0,0,0,0,0,0.6013799831271172,8.178767770528793,8.78014775365591,0.1921060441028732,60.149855798839276,14.478271623687355,0.0,3.6415001721901965,6.902159188057676,0.9283924114323623,3.0577035099301932,2.0503747759430357,0.9537500031292439,2.1899253121091347,0.7101968297156944,0.08772264653987416,0.31944203247993147,0.08772264653987415,21.113786504069004
Track_1400,118,118,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,8.339135766029358,8.379227764904499,2.1019522897510483,31.472590676190052,58.75811303741369,0.0,52.42822380338721,52.42822380338721,52.42822380338721,52.42822380338721,NaN,0.699999988079071,2.1019522897510483,2.1019522897510483,1.0,52.42822380338721,1.0,NaN
Track_1401,119,119,NaN,NaN,8,0,0,0,0,0,0.280643992125988,8.379227764904499,8.659871757030487,14.753484234681116,9.098020621407791,18.44815645392059,0.0,65.09112022022127,86.00086276169027,18.20058591782052,73.51386205124265,22.36737975772442,0.9350000023841858,18.267431830555516,15.438059499082893,0.8076386637996535,52.57010535988211,0.8076386637996534,17.642761741652578
Track_1402,120,120,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,8.379227764904499,8.41931976377964,1.7986512062311202,31.80680587361544,55.38226328528947,0.0,44.863096295913685,44.863096295913685,44.863096295913685,44.863096295913685,NaN,0.7849999964237213,1.7986512062311202,1.7986512062311202,1.0,44.863096295913685,1.0,NaN
Track_1403,121,121,NaN,NaN,136,1,0,0,0,1,5.452511847019196,8.579687759280205,14.0321996062994,7.663691651897545,9.48004695542863,42.408329760671045,0.0,4.569402015893727,79.83749761510494,0.0,1.939308778716053,8.516345467480743,0.9972058828262722,26.395664254337152,7.663691651897545,0.2903390336402805,1.40553415873588,0.307596957730359,39.682882182772055
Track_1404,122,122,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,8.579687759280205,8.619779758155346,2.1766931292395335,44.35801550359065,1.4499072591031956,0.0,54.292457106427335,54.292457106427335,54.292457106427335,54.292457106427335,NaN,0.9149999916553497,2.1766931292395335,2.1766931292395335,1.0,54.292457106427335,1.0,NaN
