tif_name,frame,bug_xy,innerback_xy,innerback_radius,innerback_radius_max,ellipse_center,ellipse_width,ellipse_height,ellipse_major,ellipse_minor,ellipse_angle,ellipse_angle_adjust,ellipse_center_intensity,ellipse_mean_intensity,area_ratio,z_sign,z_center,center,center_left,center_right,trackmate_ellipse_center,trackmate_ellipse_major,trackmate_ellipse_minor,trackmate_ellipse_angle,trackmate_z
I15_entry_0019.nd2 - C=0-2_pair91_1_187,50,[3.73346076 8.44968161],[6.91621537 7.31780827],3.6367872730339337,3.9910496837958234,"(34.138057708740234, 77.23577117919922)",8.224187850952148,22.73234748840332,22.73234748840332,8.224187850952148,160.8045196533203,4.377364646833267,28263.0,30582.807142857142,0.7900067466438934,-1,-2.1403987041198267,[ 3.75518635  8.49593483 -2.1403987 ],[ 3.97119579  9.1186586  -2.0288293 ],[ 3.57841652  7.93800995 -1.62508341],[3.73346076 8.44968161],2.342356987103636,1.1068502126581394,1.2410682932109407,-2.1318775937603376
I15_entry_0019.nd2 - C=0-2_pair91_1_187,51,[3.44798854 7.41810352],[6.99299494 7.43123724],3.641021019837764,3.9910496837958234,"(32.578338623046875, 67.63146209716797)",5.708524703979492,22.053707122802734,22.053707122802734,5.708524703979492,178.83616638183594,4.6920762518023285,28469.0,33536.0,[0.70795014],-1,-0.9963981759824421,[ 3.58361725  7.43946083 -0.99639818],[ 3.55653645  8.12725792 -0.21730427],[ 3.49927387  6.86493172 -1.47041016],[3.44798854 7.41810352],2.392015943247266,1.0791092912206273,-1.504012140565698,-1.738418844080456
I15_entry_0019.nd2 - C=0-2_pair91_1_187,52,[3.50812611 6.76348021],[6.93944909 7.48467644],3.683352252736459,3.9910496837958234,"(30.528343200683594, 62.45199966430664)",8.536020278930664,21.99002456665039,21.99002456665039,8.536020278930664,7.14907169342041,1.6955711663062094,31706.0,30288.29375,0.9055454059311983,-1,-1.3614027175484935,[ 3.35811775  6.86971996 -1.36140272],[ 3.40047029  6.32766037 -1.04345568],[ 3.27998743  7.44654816 -1.33049037],[3.50812611 6.76348021],2.0737450965815065,0.8139553469720854,1.7145397865281542,-1.664695006736694
I15_entry_0019.nd2 - C=0-2_pair91_1_187,53,[3.73681163 5.81007252],[6.88829717 7.52056848],3.7171809948170833,3.9910496837958234,"(36.61644744873047, 53.576171875)",9.460269927978516,20.366247177124023,20.366247177124023,9.460269927978516,31.930522918701172,2.128089083609742,33312.0,33284.65,[0.50884593],-1,-2.1511027673125063,[ 4.02780922  5.89337891 -2.15110277],[nan nan  0.],[nan nan  0.],[3.73681163 5.81007252],1.0837476781568804,0.721107931630723,-1.1662047852912645,-1.4103379584508673
I15_entry_0019.nd2 - C=0-2_pair91_1_187,54,[4.663718   4.82470419],[6.92118717 7.58477164],3.684136417437408,3.9910496837958234,"(43.0667724609375, 44.08797836303711)",11.906547546386719,23.29351234436035,23.29351234436035,11.906547546386719,49.466365814208984,2.434147279248809,30868.0,30790.349397590362,0.8263457427589489,-1,-1.9003617430204502,[ 4.73734497  4.84967762 -1.90036174],[nan nan  0.],[ 4.44817619  5.39731224 -0.82305407],[4.663718   4.82470419],1.9848515051843076,0.6909923208910383,-0.7088713409406354,-1.275768296997068
I15_entry_0019.nd2 - C=0-2_pair91_1_187,55,[5.1239135 4.6083518],[6.92008699 7.60509766],3.6812603302319338,3.9910496837958234,"(46.93947982788086, 42.03971481323242)",3.2707197666168213,11.91168212890625,11.91168212890625,3.2707197666168213,58.149749755859375,2.5857009192454115,38175.0,35960.694444444445,0.8006814590799265,1,0.0,[5.16334278 4.62436863 0.        ],[5.42666653 4.43666653 0.        ],[4.92337616 4.783092   0.        ],[5.1239135 4.6083518],2.0785596212635817,0.7338334845741148,2.578740571810104,1.3410922256057294
I15_entry_0019.nd2 - C=0-2_pair91_1_187,56,[6.39466673 4.23087504],[6.85043929 7.59146643],3.681783422288604,3.9910496837958234,"(59.29483413696289, 38.68101119995117)",4.334582805633545,11.634285926818848,11.634285926818848,4.334582805633545,91.70291900634766,3.17131419714535,36734.0,35479.68085106383,0.8331765185256346,1,0.16009627737887655,[6.52243176 4.25491123 0.16009628],[6.9068145  4.26070194 0.        ],[6.25029228 4.27770271 0.00640902],[6.39466673 4.23087504],1.746606310738762,0.7968413633523682,3.107679702305264,1.6761378208537892
I15_entry_0019.nd2 - C=0-2_pair91_1_187,57,[7.47710534 4.23186408],[6.82557911 7.62556226],3.7031665782588328,3.9910496837958234,"(68.18379211425781, 41.021446228027344)",7.773934841156006,12.920693397521973,12.920693397521973,7.773934841156006,97.99153900146484,3.2810713214668947,33516.0,,[0.32323887 0.32323887],1,2.004019292393491,[7.50021713 4.51235909 2.00401929],[nan nan  0.],[nan nan  0.],[7.47710534 4.23186408],1.6760260886464704,0.7385882866688288,0.1011400625019561,1.3656991088681716
I15_entry_0019.nd2 - C=0-2_pair91_1_187,58,[8.5366403  4.75337747],[6.7399118  7.61033256],3.682829383509219,3.9910496837958234,"(75.93089294433594, 43.14793395996094)",4.7371506690979,14.324028015136719,14.324028015136719,4.7371506690979,105.80413055419922,3.4174267671756056,36482.0,35754.639344262294,0.8537665894423562,1,0.3440403692278524,[8.35239822 4.74627274 0.34404037],[8.74664574 4.8800243  0.27712373],[7.99890221 4.67895824 0.42981767],[8.5366403  4.75337747],1.8103339424223135,0.8570601389340242,0.2778065094784827,2.0151655485794775
I15_entry_0019.nd2 - C=0-2_pair91_1_187,59,[9.43960103 5.52917846],[6.65108923 7.55574631],3.674977417963418,3.9910496837958234,"(83.90018463134766, 49.583045959472656)",4.607241153717041,16.730684280395508,16.730684280395508,4.607241153717041,130.91835021972656,3.855752589408167,35618.0,35528.818181818184,0.8341551742669855,1,0.28385423819929123,[9.22902031 5.45413506 0.28385424],[9.56639633 5.76197468 0.09334078],[8.91929535 5.18748291 0.19994888],[9.43960103 5.52917846],2.2584545162023537,0.7831648181987858,0.7350092203937036,1.6017409482916003
I15_entry_0019.nd2 - C=0-2_pair91_1_187,60,[9.81460794 6.03774516],[6.62544187 7.5177211 ],3.691708088803397,3.9910496837958234,"(88.76187896728516, 54.65349197387695)",4.02083158493042,11.239256858825684,11.239256858825684,4.02083158493042,140.18150329589844,4.017425109703607,38232.0,,[0.78888677],1,0.021878933184300564,[9.76380669 6.01188412 0.02187893],[10.07962532  6.30516766  0.        ],[9.60734253 5.8117643  0.        ],[9.81460794 6.03774516],1.829876147966252,0.8806302128353274,1.1209390819902454,1.9698710658894003
I15_entry_0019.nd2 - C=0-2_pair91_1_187,61,[10.16361502  7.17318881],[6.63767315 7.5327953 ],3.68935992270842,3.9910496837958234,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[10.16361502  7.17318881],1.8186455494537803,1.0631094284093612,1.2986191009511068,0.0
I15_entry_0019.nd2 - C=0-2_pair91_1_187,62,[10.15933667  7.84844668],[6.60685297 7.49476657],3.6851817108099634,3.9910496837958234,"(89.83016204833984, 74.44062042236328)",9.618626594543457,16.42308807373047,16.42308807373047,9.618626594543457,15.731720924377441,1.8453666539301687,34476.0,34921.333333333336,[0.67302114],1,2.3479899035835112,[9.88131783 8.18846825 2.3479899 ],[nan nan  0.],[9.80774559 8.62854797 1.00924196],[10.15933667  7.84844668],2.220479623848724,0.8171167948215642,1.5661862326520184,1.788180828789402
I15_entry_0019.nd2 - C=0-2_pair91_1_187,63,[10.04863809  8.8061112 ],[6.6066742  7.46861297],3.708622922080608,3.9910496837958234,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[10.04863809  8.8061112 ],1.8428643830888791,0.7911700339676396,1.9913544249939328,0.0
I15_entry_0019.nd2 - C=0-2_pair91_1_187,64,[9.31153604 9.92336611],[6.55261656 7.46672029],3.696660430048323,3.9910496837958234,"(82.77967071533203, 93.17171478271484)",4.380512237548828,14.547144889831543,14.547144889831543,4.380512237548828,46.56012725830078,2.3834238475998055,29566.0,29128.896551724138,0.8291928583847953,-1,-0.36139445075751553,[ 9.10576378 10.24888863 -0.36139445],[ 9.42476646 10.0260218  -0.6693897 ],[ 8.86389336 10.60610664 -0.60436872],[9.31153604 9.92336611],1.5790921656422503,0.8550052088326262,-0.9634797102970704,-1.6143146902187195
I15_entry_0019.nd2 - C=0-2_pair91_1_187,65,[ 8.42679238 10.4088192 ],[6.56448068 7.50632572],3.700565491628807,3.9910496837958234,"(77.41744232177734, 97.33346557617188)",8.836809158325195,21.862173080444336,21.862173080444336,8.836809158325195,63.23325729370117,2.6744248633307013,29838.0,30549.341463414636,0.9490384465486442,-1,-1.595002037179013,[ 8.51591866 10.70668121 -1.59500204],[ 9.07543976 10.42786438 -1.32181744],[ 8.02169495 10.97408531 -1.56691661],[ 8.42679238 10.4088192 ],2.0656625332378695,0.778220739708775,2.6881587221459613,-1.6675841818168955
I15_entry_0019.nd2 - C=0-2_pair91_1_187,66,[ 7.46608755 10.67039018],[6.58470561 7.43063016],3.661590433840842,3.9910496837958234,"(63.80068588256836, 96.52467346191406)",5.03610897064209,15.777523040771484,15.777523040771484,5.03610897064209,94.16152954101562,3.214225045999524,29454.0,30232.955223880595,0.8012096679602244,-1,-0.6727584805948972,[ 7.01807545 10.61771408 -0.67275848],[ 7.48715446 10.73254219 -0.73674896],[ 6.67436615 10.53831001 -0.40524882],[ 7.46608755 10.67039018],2.28042114913611,1.0688178266636332,0.0764369417975397,-2.2360188857073773
I15_entry_0019.nd2 - C=0-2_pair91_1_187,67,[ 6.31906869 10.54328442],[6.66278188 7.524382  ],3.7138119870532296,3.9910496837958234,"(55.49423599243164, 95.7466812133789)",7.168800354003906,17.666969299316406,17.666969299316406,7.168800354003906,109.58699798583984,3.4834502590241962,28402.0,29995.48,0.7992243501745483,-1,-1.714477976540504,[ 6.10436596 10.53213493 -1.71447798],[ 6.57858822 10.74773399 -1.25341591],[ 5.75284634 10.37284592 -1.05069388],[ 6.31906869 10.54328442],1.8685534331033633,0.9025393838265536,0.7138789348951794,-2.236899453318454
I15_entry_0019.nd2 - C=0-2_pair91_1_187,68,[5.13065977 9.94067718],[6.72115938 7.47292626],3.706805033210165,3.9910496837958234,"(48.32685852050781, 92.1810073852539)",11.021383285522461,20.00235366821289,20.00235366821289,11.021383285522461,132.78125,3.8882663242086175,28968.0,31011.5843373494,0.8085761860825181,-1,-2.5673330508353187,[ 5.31595444 10.13991081 -2.56733305],[ 5.71907181 10.50428413 -1.94179584],[ 4.95712341  9.82717552 -2.02680617],[5.13065977 9.94067718],1.777951810963616,1.0263771255099239,0.2104968171739096,-2.6494669237594484
I15_entry_0019.nd2 - C=0-2_pair91_1_187,69,[4.38493155 8.95407543],[6.67180645 7.54620102],3.767865734559156,3.9910496837958234,"(40.314308166503906, 82.20793914794922)",8.685410499572754,20.998638153076172,20.998638153076172,8.685410499572754,151.86473083496094,4.221335897519922,29393.0,31538.156862745098,0.8935906357672907,-1,-2.4828944483738624,[ 4.4345739   9.04287331 -2.48289445],[ 4.73404217  9.56716255 -1.31354613],[ 4.20667965  8.56247765 -2.27497442],[4.38493155 8.95407543],1.9249955573638513,1.2238345373917379,1.18510646317152,-2.9430991319332627
I15_entry_0019.nd2 - C=0-2_pair91_1_187,70,[4.13499006 8.20531944],[6.65555781 7.56392307],3.765565059856976,3.9910496837958234,"(37.35152053833008, 75.681396484375)",9.09300708770752,23.987285614013672,23.987285614013672,9.09300708770752,17.65766143798828,1.8789806570902285,29233.0,31505.070175438595,0.8435082407969824,-1,-2.693432235279513,[ 4.10866726  8.32495361 -2.69343224],[ 4.3025843   7.75772667 -2.30000773],[ 3.93464634  8.86013695 -2.07006435],[4.13499006 8.20531944],2.1440446043617913,1.2517742880996978,1.717364150870376,-2.9865001886545435
I15_entry_0019.nd2 - C=0-2_pair91_1_187,71,[4.10038643 6.97117077],[6.65107239 7.57667653],3.754297021629863,3.9910496837958234,"(38.05043411254883, 62.989688873291016)",9.088445663452148,20.169998168945312,20.169998168945312,9.088445663452148,26.15632438659668,2.0273103075606946,29477.0,31471.4156626506,0.9203023331479974,-1,-2.691066552018828,[ 4.18554775  6.92886578 -2.69106655],[ 4.462444    6.47560589 -2.07914504],[ 3.95703541  7.42134094 -1.82101586],[4.10038643 6.97117077],1.917947311406588,1.3266742135924667,-1.266645102291452,-2.9555786212553206
I15_entry_0019.nd2 - C=0-2_pair91_1_187,72,[4.62073929 5.70610221],[6.66294039 7.58954886],3.74248052547,3.9910496837958234,"(42.87321853637695, 51.39415740966797)",10.862746238708496,22.35835075378418,22.35835075378418,10.862746238708496,26.500030517578125,2.033309111205612,28530.0,31556.408839779004,0.8125730560905875,-1,-2.863926010571192,[ 4.71605404  5.65335732 -2.86392601],[ 5.01588947  5.14225872 -2.3135066 ],[ 4.4390831   6.2317104  -1.75192099],[4.62073929 5.70610221],1.8748579016776876,1.0854382173804662,-1.018130109558661,-2.8309709264963394
I15_entry_0019.nd2 - C=0-2_pair91_1_187,73,[5.27791967 4.97938539],[6.74161558 7.72637598],3.647098420449982,3.9910496837958234,"(46.24315643310547, 43.951881408691406)",13.464767456054688,20.487194061279297,20.487194061279297,13.464767456054688,49.00181198120117,2.426039285310063,33117.0,30421.443349753696,0.9646617669623953,-1,-2.0179057540979666,[ 5.08674721  4.83470695 -2.01790575],[ 5.59382713  4.51259365 -1.88469866],[ 4.75306255  5.32494221 -1.70902768],[5.27791967 4.97938539],2.2220169227919615,1.017171977213163,-0.8250830178567098,-2.3533140021256846
I15_entry_0019.nd2 - C=0-2_pair91_1_187,74,[5.84047625 4.41805769],[6.67586011 7.80633555],3.635728066000245,3.9910496837958234,"(52.54792022705078, 39.624481201171875)",9.198735237121582,23.85897445678711,23.85897445678711,9.198735237121582,73.19502258300781,2.8482904669399876,27426.0,29453.950276243093,0.8789068723222224,-1,-1.7755454110445545,[ 5.78027122  4.35869293 -1.77554541],[ 6.43505035  4.2022271  -1.68429657],[ 5.2086681   4.5437376  -1.73378489],[5.84047625 4.41805769],2.3680965874488313,0.9125669502842114,2.84203835475073,-1.914976077867244
I15_entry_0019.nd2 - C=0-2_pair91_1_187,75,[6.42150313 4.36142131],[6.64418983 7.78226676],3.6904037365424913,3.9910496837958234,"(57.19124984741211, 38.2186279296875)",10.20808219909668,23.241241455078125,23.241241455078125,10.20808219909668,78.33356475830078,2.9379749466514413,32078.0,29535.4043715847,0.8211038119580295,-1,-1.658332263096814,[ 6.29103748  4.20404907 -1.65833226],[ 6.92758636  4.2397958  -1.10565351],[ 5.74310284  4.34794655 -1.73429333],[6.42150313 4.36142131],1.6092576091122845,0.8340279932750734,-0.4164434645037881,-1.9215547037931664
I15_entry_0019.nd2 - C=0-2_pair91_1_187,76,[7.28911772 4.26476475],[6.61947764 7.79543004],3.726236260353974,3.9910496837958234,"(65.8277587890625, 37.54643249511719)",7.625883102416992,23.270959854125977,23.270959854125977,7.625883102416992,96.37759399414062,3.252902667142963,27524.0,29495.629213483146,0.8322689017580677,-1,-1.4508106459508674,[ 7.24105347  4.13010757 -1.45081065],[ 7.86389725  4.22362923 -1.3171725 ],[ 6.67815823  4.21500107 -0.28332317],[7.28911772 4.26476475],1.3334789431956549,0.5912052563326624,0.2882638771646681,-0.8351276271444839
I15_entry_0019.nd2 - C=0-2_pair91_1_187,77,[8.18964428 4.70672289],[6.62122787 7.83314038],3.706025665005901,3.9910496837958234,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[8.18964428 4.70672289],1.9024142021587136,0.7744414845726296,0.4845163460561744,0.0
I15_entry_0019.nd2 - C=0-2_pair91_1_187,78,[8.96765069 5.18391571],[6.56490483 7.83156314],3.7171809948170815,3.9910496837958234,"(82.960693359375, 48.752498626708984)",2.8177742958068848,12.678719520568848,12.678719520568848,2.8177742958068848,139.22210693359375,4.000680484349734,37522.0,34203.0,[0.71278494 0.71278494],1,0.0,[9.12567627 5.36277485 0.        ],[9.32517128 5.582701   0.        ],[8.965 5.225 0.   ],[8.96765069 5.18391571],1.8708699783107892,0.7359771104302532,0.7358727060269273,1.3521724196585128
I15_entry_0019.nd2 - C=0-2_pair91_1_187,79,[9.62174084 5.89925932],[6.58048443 7.78172002],3.706285472617072,3.9910496837958234,"(86.26068115234375, 54.522705078125)",5.497241020202637,18.296937942504883,18.296937942504883,5.497241020202637,141.3456573486328,4.037743430924258,35655.0,34537.0,[0.56330932 0.56330932],1,0.7126177753996163,[9.48867493 5.99749756 0.71261778],[9.81446953 6.42187229 0.        ],[nan nan  0.],[9.62174084 5.89925932],1.9465030472687483,0.7902585188192626,0.9955525428665052,1.6402111263983068
I15_entry_0019.nd2 - C=0-2_pair91_1_187,80,[9.94997935 6.8025796 ],[6.52097671 7.70127128],3.655010278227216,3.9910496837958234,"(88.29244232177734, 60.21704864501953)",3.890979051589966,15.082113265991211,15.082113265991211,3.890979051589966,157.1373748779297,4.313360896355392,36427.0,,[0.78107283],1,0.0,[9.71216866 6.62387535 0.        ],[9.96331596 6.98921295 0.06061548],[9.59906937 6.30456047 0.26109872],[9.94997935 6.8025796 ],2.113326912096005,1.031177812236263,1.3621718832718634,1.9212548109915197
I15_entry_0019.nd2 - C=0-2_pair91_1_187,81,[9.96408267 8.34469427],[6.54576752 7.61074467],3.690142810764491,3.9910496837958234,"(89.66471862792969, 77.23322296142578)",9.680780410766602,19.021221160888672,19.021221160888672,9.680780410766602,27.23593521118164,2.0461530710898734,37718.0,34558.0,[0.63267759],1,2.155798118041464,[9.86311905 8.49565453 2.15579812],[10.09536263  8.1109407   0.86930558],[9.7152948  8.92605118 1.03666232],[9.96408267 8.34469427],1.9433569497161112,0.9388883093974864,-1.5135061430467616,2.0483639014273987
I15_entry_0019.nd2 - C=0-2_pair91_1_187,82,[9.92050735 8.8387682 ],[6.52588339 7.54305139],3.68935992270842,3.9910496837958234,"(88.28656005859375, 77.81658172607422)",6.715103626251221,11.082254409790039,11.082254409790039,6.715103626251221,11.858926773071289,1.777773644737897,37538.0,34772.25,[0.7271403],1,1.366078323776521,[9.71152161 8.55982399 1.36607832],[9.79  8.305 0.   ],[9.74530075 8.86530075 0.        ],[9.92050735 8.8387682 ],1.9199627874970944,1.1104454302353188,1.6879332053161706,1.8284656185769628
I15_entry_0019.nd2 - C=0-2_pair91_1_187,83,[9.28525326 9.96335453],[6.54939259 7.44320361],3.687793647994356,3.9910496837958234,"(85.59746551513672, 87.46197509765625)",6.808743953704834,17.591943740844727,17.591943740844727,6.808743953704834,25.087804794311523,2.0086611225532516,37267.0,36542.73684210526,0.8131875551940095,1,1.419761770514624,[9.41572121 9.62081726 1.41976177],[9.54627235 9.2029982  0.91386689],[ 9.16397888 10.04340317  0.56998061],[9.28525326 9.96335453],2.2337235022262956,0.898900243552227,-1.0474498537784258,1.5971358114953949
I15_entry_0019.nd2 - C=0-2_pair91_1_187,84,[ 9.03410265 10.37995737],[6.60054604 7.4558907 ],3.7200293105805646,3.9910496837958234,"(82.67453002929688, 94.17982482910156)",4.203958988189697,12.05720043182373,12.05720043182373,4.203958988189697,29.814498901367188,2.091157497455986,40083.0,36254.73846153846,0.803813222465658,1,0.10201472629970354,[ 9.0941983  10.35978073  0.10201473],[ 9.21608688 10.04347786  0.        ],[ 8.94938774 10.63061226  0.        ],[ 9.03410265 10.37995737],1.6735970852868263,0.7747529052866788,2.410015018579526,1.4550847705642047
I15_entry_0019.nd2 - C=0-2_pair91_1_187,85,[ 8.20127636 10.94004515],[6.61636729 7.45701447],3.7184759542692967,3.9910496837958234,"(77.6889877319336, 95.66578674316406)",3.4541077613830566,14.517064094543457,14.517064094543457,3.4541077613830566,47.913726806640625,2.407048616471844,36061.0,,[0.76175743],1,0.0,[ 8.54578865 10.52323654  0.        ],[ 8.80055809 10.25264336  0.        ],[ 8.23472427 10.80478172  0.        ],[ 8.20127636 10.94004515],1.0675954524057987,0.8803419456974724,-0.5476036823479219,1.3163054094446571
I15_entry_0019.nd2 - C=0-2_pair91_1_187,86,[ 7.68924452 11.14031122],[6.6333077  7.46471253],3.723392692777324,3.9910496837958234,"(66.51136779785156, 98.31116485595703)",8.907668113708496,20.17706298828125,20.17706298828125,8.907668113708496,84.78697967529297,3.050608284950272,33629.0,32993.13333333333,[0.26919794],-1,-2.1080466575471055,[ 7.31625046 10.81422813 -2.10804666],[ 7.80593475 10.70931305  0.        ],[ 7.10457062 11.44229446  0.27021137],[ 7.68924452 11.14031122],1.8776356915529215,0.694617827138065,-0.1700430904636794,-1.2536664230548717
I15_entry_0019.nd2 - C=0-2_pair91_1_187,87,[ 6.62095245 10.91509932],[6.66899833 7.51297185],3.7427378025146414,3.9910496837958234,"(60.37049865722656, 97.67044830322266)",3.518449544906616,9.589618682861328,9.589618682861328,3.518449544906616,114.11334991455078,3.5624500032841975,38283.0,36498.969696969696,0.79245890019005,1,0.0,[ 6.64075485 10.74374931  0.        ],[ 6.96633671 10.86581749  0.        ],[ 6.435 10.67   0.   ],[ 6.62095245 10.91509932],1.7128377263174877,0.9077850329512732,0.3201239970321087,2.2055073461497643
I15_entry_0019.nd2 - C=0-2_pair91_1_187,88,[ 5.41280493 10.69787274],[6.68554558 7.5364563 ],3.749934393315448,3.9910496837958234,"(49.37403869628906, 98.12982940673828)",7.035427570343018,14.085442543029785,14.085442543029785,7.035427570343018,105.77339172363281,3.416890273374009,22585.0,27733.772727272728,0.8608429529573649,-1,-1.648015441644933,[ 5.43114426 10.79428123 -1.64801544],[ 5.86158371 10.88269363 -0.25767009],[ 5.10536686 10.74027237 -0.69289766],[ 5.41280493 10.69787274],1.1209055316281675,0.9697037429367116,0.351809207885349,-2.141702498761997
I15_entry_0019.nd2 - C=0-2_pair91_1_187,89,[ 4.95577826 10.05857987],[6.73328724 7.45122295],3.701085855196258,3.9910496837958234,"(44.508140563964844, 91.84463500976562)",7.987277030944824,22.88852882385254,22.88852882385254,7.987277030944824,136.81893920898438,3.95873729507764,28482.0,30043.769784172662,0.8009240452915031,-1,-2.126264589660373,[ 4.89589546 10.10290985 -2.12626459],[ 5.36179043 10.65439445 -1.93010939],[ 4.54009365  9.68095001 -1.59466667],[ 4.95577826 10.05857987],2.090394382913421,0.9893801450960606,0.9972673835742566,-2.409165986455416
I15_entry_0019.nd2 - C=0-2_pair91_1_187,90,[4.34176475 9.51032689],[6.67159447 7.48680179],3.769909600038764,3.9910496837958234,"(39.08771896362305, 86.44761657714844)",9.559683799743652,17.053035736083984,17.053035736083984,9.559683799743652,2.013226270675659,1.6059337538058334,25993.0,30318.397058823528,0.8825581551925303,-1,-2.536772009227181,[ 4.29964909  9.50923782 -2.53677201],[ 4.36696693  9.08814575 -1.25225627],[ 4.32441948  9.99259262 -1.30332245],[4.34176475 9.51032689],1.557513467864272,1.085517557044726,1.5985961928917314,-2.575322116134723
I15_entry_0019.nd2 - C=0-2_pair91_1_187,91,[4.1194048 8.4390477],[6.64924619 7.44643911],3.768121278371353,3.9910496837958234,"(37.695091247558594, 77.39525604248047)",7.987593173980713,23.463909149169922,23.463909149169922,7.987593173980713,167.41928100585938,4.492814011668747,29176.0,31426.21875,0.8627749634974522,-1,-2.1264249569504123,[ 4.14646004  8.51347816 -2.12642496],[ 4.26074768  9.13996086 -2.06193002],[ 4.01183105  7.95059425 -2.00865712],[4.1194048 8.4390477],2.100924616339088,1.1886159279590927,1.3141089564616566,-2.8805418946526973
I15_entry_0019.nd2 - C=0-2_pair91_1_187,92,[3.95827944 7.70646718],[6.63660967 7.47607239],3.772207625000749,3.9910496837958234,"(36.50627136230469, 69.42182159423828)",8.471169471740723,21.58603858947754,21.58603858947754,8.471169471740723,16.187149047851562,1.8533153741909716,29029.0,31366.670731707316,0.9017031103464217,-1,-2.3729206694075025,[ 4.01568985  7.63640038 -2.37292067],[ 4.19209084  7.11946953 -2.13764618],[ 3.84728844  8.1885614  -2.06735061],[3.95827944 7.70646718],2.088625134222057,1.1940947182787889,1.8031248372942417,-2.8818785768812343
I15_entry_0019.nd2 - C=0-2_pair91_1_187,93,[4.13793337 6.5871334 ],[6.6379688  7.45400342],3.769398737566057,3.9910496837958234,"(38.610008239746094, 58.88390350341797)",8.762453079223633,21.976234436035156,21.976234436035156,8.762453079223633,9.415105819702148,1.7351209227723787,29044.0,31524.98780487805,0.8496386525149947,-1,-2.5225576215764995,[ 4.24710091  6.47722939 -2.52255762],[ 4.39751461  5.97028458 -2.12666031],[ 4.14658005  7.0622187  -1.62204968],[4.13793337 6.5871334 ],1.855456253324504,1.2042316137536397,1.7941453844218442,-2.9181741015220375
I15_entry_0019.nd2 - C=0-2_pair91_1_187,94,[4.69550058 5.75262519],[6.66072267 7.44553941],3.757117199392117,3.9910496837958234,"(42.789669036865234, 51.80632781982422)",9.52922248840332,22.970956802368164,22.970956802368164,9.52922248840332,25.998445510864258,2.024554801359817,29113.0,31402.709497206703,0.837598823468598,-1,-2.9206702311939416,[ 4.70686359  5.69869606 -2.92067023],[ 5.01405407  5.20160931 -2.31596928],[ 4.45224689  6.25133419 -2.14137164],[4.69550058 5.75262519],2.0527225137512364,1.2223812356627075,2.081393955175045,-2.9810142453679767
I15_entry_0019.nd2 - C=0-2_pair91_1_187,95,[5.33067218 4.99381972],[6.64589169 7.43191569],3.772718107122985,3.9910496837958234,"(49.019798278808594, 44.47226333618164)",10.924047470092773,21.840490341186523,21.840490341186523,10.924047470092773,51.9577751159668,2.4776305745792957,29776.0,31269.236559139787,0.8084939758504028,-1,-2.7374831700519104,[ 5.39217781  4.89194897 -2.73748317],[ 5.89906639  4.59108002 -2.40295188],[ 4.95211277  5.27477493 -2.10574115],[5.33067218 4.99381972],2.1730160655829103,1.2998416066146588,-0.5212900394774618,-2.80086414904708
I15_entry_0019.nd2 - C=0-2_pair91_1_187,96,[6.20985386 4.360117  ],[6.62606851 7.4249213 ],3.786983668754009,3.9910496837958234,"(56.64827346801758, 39.40709686279297)",16.136348724365234,20.423696517944336,20.423696517944336,16.136348724365234,61.47488784790039,2.6437355270350094,27783.0,31156.964285714286,[0.70120843],-1,-2.409757002622898,[ 6.23131008  4.33478065 -2.409757  ],[ 6.76734524  4.09583412 -2.11298715],[ 5.79141499  4.6365329  -2.09609038],[6.20985386 4.360117  ],1.832122529770474,1.1549975270700514,-0.2631345409059784,-2.4381676528454728
I15_entry_0019.nd2 - C=0-2_pair91_1_187,97,[7.22677091 4.27753911],[6.59387861 7.60215509],3.695618383394765,3.9910496837958234,"(64.495361328125, 37.97914123535156)",11.420645713806152,24.92267608642578,24.92267608642578,11.420645713806152,90.46824645996094,3.1497650960269192,32131.0,29897.261306532662,0.8409741286022533,-1,-1.8103588532734531,[ 7.09448975  4.17770554 -1.81035885],[ 7.81292053  4.1993586  -1.48418703],[ 6.53290161  4.41238583 -1.4667756 ],[7.22677091 4.27753911],2.0440036727188176,1.044276403743322,2.947430105176587,-1.9550951983214586
I15_entry_0019.nd2 - C=0-2_pair91_1_187,98,[8.04662799 4.34272614],[6.56389004 7.55209246],3.7184759542692967,3.9910496837958234,"(73.37291717529297, 38.283809661865234)",8.614669799804688,24.035093307495117,24.035093307495117,8.614669799804688,111.15933990478516,3.5108928024769175,28425.0,29449.379888268155,0.8854991786023171,-1,-1.5324537514296925,[ 8.07102089  4.21121906 -1.53245375],[ 8.68677483  4.49809967 -1.41915494],[ 7.54421059  3.99251694 -1.44743206],[8.04662799 4.34272614],1.376082523527157,0.7879919065811584,0.5042133491416405,-1.7118646240089141
I15_entry_0019.nd2 - C=0-2_pair91_1_187,99,[9.2197795  5.11203436],[6.55507816 7.57016858],3.716144702353448,3.9910496837958234,"(nan, nan)",,,,,,,,,,0,0.0,[nan nan  0.],[nan nan nan],[nan nan nan],[9.2197795  5.11203436],2.2274460189013214,0.5002225850773918,0.771906372639423,0.0
