LABEL,TRACK_INDEX,TRACK_ID,DIVISION_TIME_MEAN,DIVISION_TIME_STD,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Mean cell division time,Std cell division time,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,Mean div. time,Std div. time,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,(sec),(sec),,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_634,17,17,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.12027599662542343,0.16036799550056458,2.9433724605268132,2.330307715610757,43.5691827279203,0.0,73.41545802426522,73.41545802426522,73.41545802426522,73.41545802426522,NaN,0.9699999988079071,2.9433724605268132,2.9433724605268132,1.0,73.41545802426522,1.0,NaN
Track_635,18,18,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.24055199325084686,0.280643992125988,1.5726592961855967,24.0504470490151,0.6502907866447525,0.0,39.226263102604165,39.226263102604165,39.226263102604165,39.226263102604165,NaN,0.8849999904632568,1.5726592961855967,1.5726592961855967,1.0,39.226263102604165,1.0,NaN
Track_636,19,19,NaN,NaN,4,0,0,0,0,0,0.12027599662542343,0.32073599100112915,0.4410119876265526,6.431226385981683,53.238500532376165,35.51261940273955,0.0,54.07085063470045,58.85041904920868,49.94865881257406,53.41347404231862,4.487141831477024,0.6399999856948853,6.503425448473006,6.431226385981683,0.988898302431025,53.47057240365678,0.988898302431025,7.577904454206198
Track_637,20,20,NaN,NaN,6,0,0,0,0,0,0.20045999437570572,0.32073599100112915,0.5211959853768349,10.924157302252446,52.23643390840042,33.25969854279265,0.0,55.66482162622442,61.843102775783045,44.139161550406314,60.32215595280119,7.6047521816184664,0.596666673819224,11.15856983011761,10.924157302252446,0.9789926010739771,54.495448512176424,0.9789926010739771,6.177247055765909
Track_638,21,21,NaN,NaN,5,1,0,0,0,1,0.20045999437570572,0.32073599100112915,0.5211959853768349,11.159671444550934,51.397934253815876,33.49605114796689,0.0,56.38402316816844,64.6580663567439,43.070214823265175,60.91805388730378,9.425682737681006,0.6240000009536744,11.323016871657746,11.159671444550934,0.9855740365877511,55.670317059050085,0.9873420506552062,6.568199440039095
Track_639,22,22,NaN,NaN,5,1,0,0,0,3,0.280643992125988,0.32073599100112915,0.6013799831271172,5.634180025001514,56.944551598289046,35.802512909491,0.0,46.443698382689846,66.75871412272215,10.376816072518327,59.16612751408607,25.063636064307595,0.7620000004768371,8.696164708185638,5.634180025001514,0.647892515156492,20.07589751813462,0.43226311033010156,16.633104351125876
Track_640,23,23,NaN,NaN,3,0,0,0,0,0,0.08018399775028229,0.32073599100112915,0.40091998875141144,4.507371520431193,44.67415662887371,2.7700890788280557,0.0,56.6923545043399,61.13354456463123,52.25116444404857,61.13354456463123,6.280791216340583,0.8266666730244955,4.545819626034197,4.507371520431193,0.9915420960869611,56.21285601733826,0.9915420960869612,6.512827521754446
Track_641,24,24,NaN,NaN,8,0,0,0,0,0,0.280643992125988,0.32073599100112915,0.6013799831271172,14.449358024715028,15.205011135022774,28.74043299817757,0.0,65.91741739984889,76.03930868730531,52.353232730105525,67.02462111177037,8.56565521457174,0.9137499928474426,18.49932716972865,14.449358024715028,0.7810747867824737,51.486432740838275,0.7810747867824734,8.330735651357262
Track_642,25,25,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.4410119876265526,0.4811039865016937,2.048721084778294,26.738730426130864,53.088095769001825,0.0,51.100497412429945,51.100497412429945,51.100497412429945,51.100497412429945,NaN,0.5850000083446503,2.048721084778294,2.048721084778294,1.0,51.100497412429945,1.0,NaN
Track_643,26,26,NaN,NaN,2,0,0,0,0,0,0.040091998875141144,0.4410119876265526,0.4811039865016937,3.29966120232544,27.39130979772088,52.54726243023221,0.0,82.30223722697397,82.30223722697397,82.30223722697397,82.30223722697397,NaN,0.6049999892711639,3.29966120232544,3.29966120232544,1.0,82.30223722697397,1.0,NaN
