NAME,ASSOCIATION,EXPERIMENT,IMAGE,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b8247,0,WT_swarmer,agar_4,(x=69.12 y=29.03),18,1,0.72552735,1.9659489,0.39719725,2.698999,
b8248,0,WT_swarmer,agar_4,(x=69.37 y=24.73),18,1,0.7370602,1.8533704,0.431044,2.6168299,
b8249,0,WT_swarmer,agar_4,(x=69.00 y=15.56),18,1,0.4470383,1.5003484,0.3261096,2.8733613,
b8250,0,WT_swarmer,agar_4,(x=69.90 y=64.53),18,1,0.7976547,1.8436351,0.48260924,2.7854757,
b8251,0,WT_swarmer,agar_4,(x=69.28 y=45.38),18,1,0.5918602,1.664789,0.38874227,2.5729237,
b8252,0,WT_swarmer,agar_4,(x=69.74 y=16.44),18,1,0.67684376,2.271831,0.31026518,2.5801241,
b8253,0,WT_swarmer,agar_4,(x=68.91 y=35.16),18,1,0.60424376,1.9113698,0.34259373,2.8559995,
b8254,0,WT_swarmer,agar_4,(x=69.75 y=11.02),18,1,0.61632013,2.0768788,0.3193566,2.5440536,
b8255,0,WT_swarmer,agar_4,(x=70.30 y=38.35),18,1,0.7251492,2.2225144,0.35047954,2.679345,
b8257,0,WT_swarmer,agar_4,(x=70.29 y=22.84),18,1,0.72467655,2.0021791,0.39169234,2.9411454,
b8258,0,WT_swarmer,agar_4,(x=70.41 y=50.26),18,1,0.2894547,1.0536039,0.299421,2.713291,
b8259,0,WT_swarmer,agar_4,(x=70.99 y=56.62),18,1,0.7607875,2.2185915,0.36865556,2.7860038,
b8260,0,WT_swarmer,agar_4,(x=71.22 y=60.74),18,1,0.5437438,1.9030873,0.30116272,2.3198595,
b8262,0,WT_swarmer,agar_4,(x=71.50 y=75.47),18,1,0.5550875,1.9290575,0.30371147,2.5160537,
b8263,0,WT_swarmer,agar_4,(x=71.57 y=73.47),18,1,0.48286563,1.6200403,0.32610527,2.484061,
b8264,0,WT_swarmer,agar_4,(x=71.94 y=64.91),18,1,0.45998907,1.7742691,0.27187094,2.5976322,
b8265,0,WT_swarmer,agar_4,(x=71.86 y=72.35),18,1,0.18074375,0.9308749,0.20209783,2.2806845,
b8266,0,WT_swarmer,agar_4,(x=72.17 y=48.35),18,1,0.26601094,1.2001399,0.23523195,2.5669372,
b8267,0,WT_swarmer,agar_4,(x=72.42 y=22.66),18,1,0.18131094,1.0400267,0.17577192,2.2267854,
b8268,0,WT_swarmer,agar_4,(x=73.44 y=32.42),18,1,0.8696875,1.6996738,0.5853277,2.4414043,
b8269,0,WT_swarmer,agar_4,(x=72.67 y=20.51),18,1,0.6647438,1.9419341,0.36860043,2.9797032,
b8270,0,WT_swarmer,agar_4,(x=72.33 y=63.15),18,1,0.31403282,1.2245902,0.27244854,2.5879965,
b8271,0,WT_swarmer,agar_4,(x=73.53 y=58.74),18,1,0.61691093,2.0919228,0.3064709,2.5423183,
b8272,0,WT_swarmer,agar_4,(x=73.34 y=64.77),18,1,0.54336566,1.8801191,0.30484006,2.4305809,
b8273,0,WT_swarmer,agar_4,(x=73.51 y=40.93),18,1,0.6647438,1.7842041,0.40627974,2.5670242,
b8274,0,WT_swarmer,agar_4,(x=73.10 y=46.24),18,1,0.4970453,1.4667577,0.3730118,2.8502867,
b8275,0,WT_swarmer,agar_4,(x=73.46 y=44.56),18,1,0.3624328,1.369327,0.28167996,2.4075382,
b8276,0,WT_swarmer,agar_4,(x=73.86 y=48.18),18,1,0.60367656,1.6859485,0.39169928,2.7163088,
b8277,0,WT_swarmer,agar_4,(x=73.79 y=63.37),18,1,0.71276563,2.0243933,0.3809347,2.740817,
b8278,0,WT_swarmer,agar_4,(x=73.82 y=71.62),18,1,0.2652547,1.2161783,0.23213188,2.387105,
b8279,0,WT_swarmer,agar_4,(x=74.38 y=22.10),18,1,0.6525492,1.9938524,0.353995,2.7934327,
b8280,0,WT_swarmer,agar_4,(x=74.41 y=0.92),18,1,0.66466403,2.147627,0.33150983,2.884938,
b8281,0,WT_swarmer,agar_4,(x=74.52 y=13.89),18,1,0.7250074,2.2464929,0.34673947,2.6153998,
b8282,0,WT_swarmer,agar_4,(x=74.50 y=67.82),18,1,0.67646563,2.0541115,0.35633454,2.5828578,
b8283,0,WT_swarmer,agar_4,(x=74.88 y=15.92),18,1,0.5077273,1.5447997,0.3618095,2.5892932,
b8284,0,WT_swarmer,agar_4,(x=74.49 y=11.73),18,1,0.20532188,0.9967443,0.2200042,2.8880744,
b8285,0,WT_swarmer,agar_4,(x=74.68 y=65.68),18,1,0.2425672,1.0864935,0.24196479,2.3530412,
b8286,0,WT_swarmer,agar_4,(x=74.62 y=38.16),18,1,0.22952189,1.0317034,0.24207546,2.6393027,
b8287,0,WT_swarmer,agar_4,(x=74.83 y=69.52),18,1,0.44562033,1.7001868,0.2775359,2.5212255,
b8288,0,WT_swarmer,agar_4,(x=75.21 y=12.22),18,1,0.39896914,1.4980431,0.28259674,2.4922063,
b8290,0,WT_swarmer,agar_4,(x=75.69 y=52.78),18,1,0.70123285,2.0857668,0.36164084,2.7852733,
b8292,0,WT_swarmer,agar_4,(x=75.63 y=10.29),18,1,0.4351746,1.5797883,0.29080984,2.6725943,
b8293,0,WT_swarmer,agar_4,(x=75.87 y=57.93),18,1,0.5074438,1.812465,0.2941584,2.5841677,
b8294,0,WT_swarmer,agar_4,(x=75.58 y=63.09),18,1,0.26657814,1.1604258,0.24610823,2.6024904,
b8297,0,WT_swarmer,agar_4,(x=76.12 y=41.21),18,1,0.7251492,2.212168,0.35211992,2.942142,
b8298,0,WT_swarmer,agar_4,(x=75.85 y=65.08),18,1,0.24143282,1.1045039,0.23505752,2.6964078,
b8299,0,WT_swarmer,agar_4,(x=75.93 y=17.68),18,1,0.31417462,1.248885,0.2704386,2.3988473,
b8301,0,WT_swarmer,agar_4,(x=76.18 y=21.73),18,1,0.54383826,1.9819225,0.28677386,2.6241171,
b8303,0,WT_swarmer,agar_4,(x=76.28 y=56.69),18,1,0.5320219,1.6967747,0.3401411,2.5341563,
b8474,0,WT_swarmer,agar_4,(x=0.53 y=36.20),19,1,0.50755346,1.2852137,0.43806696,2.7379358,
b8475,0,WT_swarmer,agar_4,(x=0.58 y=27.63),19,1,0.44713318,1.1203272,0.46336138,2.52465,
b8476,0,WT_swarmer,agar_4,(x=1.06 y=34.91),19,1,0.38670814,1.1630888,0.37678865,2.798329,
b8477,0,WT_swarmer,agar_4,(x=1.53 y=2.59),19,1,0.6042328,1.439195,0.47401747,2.625193,
b8478,0,WT_swarmer,agar_4,(x=1.91 y=68.32),19,1,0.51961464,1.5346601,0.3705192,2.8799655,
b8479,0,WT_swarmer,agar_4,(x=1.84 y=23.65),19,1,0.36253622,0.93386304,0.45071387,2.600763,
b8480,0,WT_swarmer,agar_4,(x=2.28 y=60.78),19,1,0.60423785,1.4087857,0.4842512,2.8697078,
b8481,0,WT_swarmer,agar_4,(x=2.66 y=7.02),19,1,0.6042308,1.8001413,0.36607668,2.6157553,
b8483,0,WT_swarmer,agar_4,(x=2.50 y=64.62),19,1,0.60424376,1.5998685,0.41589475,2.9428358,
b8484,0,WT_swarmer,agar_4,(x=3.83 y=71.55),19,1,0.77340746,2.0893106,0.3983744,2.7423778,
b8485,0,WT_swarmer,agar_4,(x=3.55 y=48.85),19,1,0.9425829,2.095792,0.4946472,2.823373,
b8486,0,WT_swarmer,agar_4,(x=3.39 y=4.18),19,1,0.3867089,1.0010333,0.4404571,2.723334,
b8487,0,WT_swarmer,agar_4,(x=4.25 y=74.69),19,1,0.71300197,1.9471112,0.39435586,2.7507226,
b8488,0,WT_swarmer,agar_4,(x=4.18 y=7.81),19,1,0.5800585,1.605482,0.39786425,2.4197297,
b8489,0,WT_swarmer,agar_4,(x=3.90 y=64.89),19,1,0.5438737,1.5565699,0.38471913,2.776692,
b8490,0,WT_swarmer,agar_4,(x=4.78 y=28.21),19,1,1.0996939,2.3646615,0.5106633,2.9322436,
b8491,0,WT_swarmer,agar_4,(x=4.78 y=57.48),19,1,1.0391939,2.4484766,0.46301702,2.797316,
b8492,0,WT_swarmer,agar_4,(x=4.35 y=45.08),19,1,0.519656,1.6934988,0.3257156,2.3834412,
b8493,0,WT_swarmer,agar_4,(x=4.75 y=21.27),19,1,0.9184361,2.0713847,0.48764348,2.7052083,
b8494,0,WT_swarmer,agar_4,(x=4.70 y=6.11),19,1,0.44712988,1.3414801,0.37165606,2.346611,
b8495,0,WT_swarmer,agar_4,(x=4.92 y=67.42),19,1,0.8338838,2.0503092,0.44976947,2.846305,
b8496,0,WT_swarmer,agar_4,(x=5.44 y=69.99),19,1,0.8339192,1.8017015,0.51628786,2.7417293,
b8497,0,WT_swarmer,agar_4,(x=5.55 y=13.73),19,1,0.48339736,1.4876746,0.35555437,2.2673461,
b8498,0,WT_swarmer,agar_4,(x=5.82 y=24.48),19,1,0.47125602,1.254372,0.41677788,2.4642255,
b8499,0,WT_swarmer,agar_4,(x=6.75 y=7.49),19,1,0.83383065,2.0126925,0.45817444,2.5812314,
b8500,0,WT_swarmer,agar_4,(x=6.54 y=20.28),19,1,0.8096897,1.93425,0.46738496,2.672666,
b8501,0,WT_swarmer,agar_4,(x=6.88 y=28.34),19,1,0.74922514,1.8751303,0.44273543,2.7540524,
b8502,0,WT_swarmer,agar_4,(x=7.00 y=5.01),19,1,0.38671258,0.9921652,0.4443935,2.8086095,
b8503,0,WT_swarmer,agar_4,(x=7.42 y=62.36),19,1,0.5559383,1.641907,0.37002748,2.5815244,
b8504,0,WT_swarmer,agar_4,(x=7.42 y=24.58),19,1,0.43504465,1.2212026,0.39921957,2.7085316,
b8505,0,WT_swarmer,agar_4,(x=7.53 y=74.93),19,1,0.61634374,1.7124841,0.39063606,3.0813565,
b8506,0,WT_swarmer,agar_4,(x=7.78 y=3.48),19,1,0.37462884,1.3799603,0.28882426,2.2444654,
b8507,0,WT_swarmer,agar_4,(x=7.90 y=68.65),19,1,0.43515098,1.4324024,0.33538154,2.7208154,
b8508,0,WT_swarmer,agar_4,(x=8.41 y=11.05),19,1,0.8459602,1.9439384,0.4827675,2.635586,
b8509,0,WT_swarmer,agar_4,(x=8.16 y=27.41),19,1,0.845972,2.0157723,0.46410435,2.5856245,
b8510,0,WT_swarmer,agar_4,(x=8.22 y=55.08),19,1,0.6403074,1.4088845,0.5132674,3.4089067,
b8511,0,WT_swarmer,agar_4,(x=8.44 y=66.74),19,1,0.6646256,1.8604774,0.38716185,2.7953982,
b8512,0,WT_swarmer,agar_4,(x=8.71 y=25.47),19,1,0.94250023,2.2150815,0.46700054,2.764362,
b8513,0,WT_swarmer,agar_4,(x=9.09 y=52.17),19,1,0.7248893,1.8773292,0.4185679,2.924428,
b8514,0,WT_swarmer,agar_4,(x=8.96 y=69.91),19,1,0.36255097,1.2723081,0.30630174,2.8555784,
b8515,0,WT_swarmer,agar_4,(x=9.88 y=23.07),19,1,1.1238585,2.2335184,0.55221224,2.6480353,
b8516,0,WT_swarmer,agar_4,(x=9.45 y=71.87),19,1,0.6647438,1.8561898,0.38805646,3.2863498,
b8517,0,WT_swarmer,agar_4,(x=9.65 y=28.44),19,1,0.6283256,1.3652304,0.5257367,2.9471853,
b8518,0,WT_swarmer,agar_4,(x=9.60 y=45.00),19,1,0.9063893,2.2637036,0.43012968,2.6284108,
b8519,0,WT_swarmer,agar_4,(x=10.09 y=20.46),19,1,0.90631837,2.0725257,0.48096192,2.6782773,
b8520,0,WT_swarmer,agar_4,(x=10.35 y=38.99),19,1,0.7493138,1.8651805,0.43533736,2.6078348,
b8521,0,WT_swarmer,agar_4,(x=10.38 y=73.50),19,1,0.6404256,1.6685367,0.4195343,2.73291,
b8522,0,WT_swarmer,agar_4,(x=10.75 y=47.04),19,1,0.8337893,1.8813968,0.49485886,3.0157518,
b8523,0,WT_swarmer,agar_4,(x=10.84 y=1.93),19,1,0.7129946,1.8032812,0.43121845,2.6467035,
b8524,0,WT_swarmer,agar_4,(x=11.33 y=43.72),19,1,0.9789184,2.2038367,0.48743713,3.0695074,
b8525,0,WT_swarmer,agar_4,(x=11.54 y=6.73),19,1,0.7371665,1.7664621,0.46553472,2.6486716,
b8526,0,WT_swarmer,agar_4,(x=11.45 y=38.20),19,1,0.24164551,0.913616,0.287724,2.566653,
b8527,0,WT_swarmer,agar_4,(x=12.68 y=40.46),19,1,1.0272002,2.1755407,0.5198014,2.918025,
b8528,0,WT_swarmer,agar_4,(x=12.44 y=28.07),19,1,0.6283965,1.363476,0.52641284,2.7115564,
b8529,0,WT_swarmer,agar_4,(x=12.25 y=37.18),19,1,0.5559383,1.2575743,0.5108107,3.137874,
b8530,0,WT_swarmer,agar_4,(x=12.47 y=12.24),19,1,0.48339736,1.4076391,0.37919924,2.9482017,
b8531,0,WT_swarmer,agar_4,(x=13.07 y=56.55),19,1,1.0271293,2.3582187,0.47829452,2.842334,
b8532,0,WT_swarmer,agar_4,(x=13.07 y=43.33),19,1,1.0271293,2.2710168,0.49637717,2.835006,
b8533,0,WT_swarmer,agar_4,(x=13.10 y=24.05),19,1,1.1601702,2.3446875,0.5433105,2.908884,
b8534,0,WT_swarmer,agar_4,(x=12.96 y=51.27),19,1,0.6404492,1.7430575,0.39883518,2.5822644,
b8535,0,WT_swarmer,agar_4,(x=13.18 y=17.07),19,1,1.0633938,2.2084734,0.5284493,2.8425066,
b8536,0,WT_swarmer,agar_4,(x=13.90 y=9.77),19,1,0.89425975,2.129218,0.46471202,2.7760036,
b8537,0,WT_swarmer,agar_4,(x=14.26 y=68.58),19,1,0.66464925,2.06125,0.3487594,2.6501818,
b8538,0,WT_swarmer,agar_4,(x=14.35 y=4.75),19,1,0.7492488,2.223275,0.36203983,2.3612828,
b8539,0,WT_swarmer,agar_4,(x=14.24 y=7.91),19,1,0.5075737,1.9640888,0.2708077,2.4205885,
b8540,0,WT_swarmer,agar_4,(x=14.69 y=11.33),19,1,0.4592092,1.2458004,0.40888542,2.3908937,
b8541,0,WT_swarmer,agar_4,(x=14.96 y=64.40),19,1,0.7491602,1.9017992,0.42695406,3.0440521,
b8542,0,WT_swarmer,agar_4,(x=14.81 y=14.89),19,1,0.37465099,0.91378534,0.47597006,2.858475,
b8543,0,WT_swarmer,agar_4,(x=15.40 y=51.47),19,1,0.4593037,1.4698958,0.3449815,2.5792909,
b8544,0,WT_swarmer,agar_4,(x=15.99 y=29.18),19,1,0.80984926,1.8721889,0.47919083,2.8206089,
b8545,0,WT_swarmer,agar_4,(x=15.73 y=35.23),19,1,0.797442,1.7927182,0.49631608,2.9847958,
b8546,0,WT_swarmer,agar_4,(x=15.93 y=14.39),19,1,0.42293283,1.1207931,0.4276631,2.5231051,
b8547,0,WT_swarmer,agar_4,(x=16.29 y=26.90),19,1,0.80970746,1.8709148,0.47951794,3.1268783,
b8548,0,WT_swarmer,agar_4,(x=16.35 y=41.30),19,1,1.0150766,2.1589394,0.51763546,2.756779,
b8549,0,WT_swarmer,agar_4,(x=16.63 y=4.15),19,1,0.3262953,1.030046,0.35551378,2.4726913,
b8550,0,WT_swarmer,agar_4,(x=17.15 y=73.15),19,1,0.7251492,2.0732205,0.37637624,3.0885522,
b8551,0,WT_swarmer,agar_4,(x=17.17 y=71.49),19,1,0.80970746,2.2030938,0.3948198,3.0323815,
b8552,0,WT_swarmer,agar_4,(x=17.60 y=38.06),19,1,0.7129547,1.598543,0.50315356,2.781435,
b8553,0,WT_swarmer,agar_4,(x=17.59 y=62.65),19,1,0.89426565,1.9694718,0.5037369,2.8859754,
b8554,0,WT_swarmer,agar_4,(x=17.75 y=4.00),19,1,0.36253327,1.0143685,0.4075003,2.4991965,
b8555,0,WT_swarmer,agar_4,(x=18.19 y=53.74),19,1,0.68880194,1.7180622,0.44973338,2.9111207,
b8556,0,WT_swarmer,agar_4,(x=18.27 y=36.48),19,1,0.6767729,1.715768,0.42811337,3.0982018,
b8557,0,WT_swarmer,agar_4,(x=18.79 y=27.29),19,1,0.55577284,1.433902,0.42809165,2.775435,
b8558,0,WT_swarmer,agar_4,(x=18.80 y=30.24),19,1,0.7130965,1.7512522,0.4566913,2.641539,
b8559,0,WT_swarmer,agar_4,(x=19.05 y=28.54),19,1,0.5438855,1.4114327,0.4254526,3.073362,
b8560,0,WT_swarmer,agar_4,(x=19.89 y=41.83),19,1,0.845842,2.0681083,0.449855,2.679731,
b8561,0,WT_swarmer,agar_4,(x=20.02 y=56.89),19,1,0.8698293,2.082642,0.45948124,2.7370691,
b8562,0,WT_swarmer,agar_4,(x=19.73 y=60.89),19,1,0.71304923,1.9474121,0.39429373,3.3704965,
b8563,0,WT_swarmer,agar_4,(x=19.55 y=50.06),19,1,0.37448555,0.9947381,0.42939386,2.1373029,
b8564,0,WT_swarmer,agar_4,(x=19.96 y=59.47),19,1,0.72496015,1.8496165,0.42483824,2.7440798,
b8565,0,WT_swarmer,agar_4,(x=19.91 y=4.32),19,1,0.7613399,1.8518687,0.45552787,2.7907307,
b8566,0,WT_swarmer,agar_4,(x=20.63 y=45.91),19,1,1.0150293,2.2787182,0.4888791,2.7378073,
b8567,0,WT_swarmer,agar_4,(x=21.05 y=68.17),19,1,0.64040196,1.7070726,0.4072434,3.3100536,
b8568,0,WT_swarmer,agar_4,(x=20.76 y=20.38),19,1,0.664602,1.5093397,0.4995111,2.8962948,
b8569,0,WT_swarmer,agar_4,(x=21.38 y=69.22),19,1,0.6648383,1.9183365,0.37548524,3.1232386,
b8570,0,WT_swarmer,agar_4,(x=21.74 y=73.63),19,1,0.79784375,2.0814319,0.41237915,3.025488,
b8571,0,WT_swarmer,agar_4,(x=22.25 y=70.52),19,1,0.8219965,1.9791218,0.46063858,2.9855793,
b8572,0,WT_swarmer,agar_4,(x=23.13 y=35.51),19,1,0.8580129,2.0147715,0.47096848,2.6221752,
b8573,0,WT_swarmer,agar_4,(x=22.99 y=18.69),19,1,0.8700893,2.0943027,0.45692214,2.6287613,
b8574,0,WT_swarmer,agar_4,(x=23.25 y=74.60),19,1,0.5922383,1.6705071,0.38741317,3.096042,
b8575,0,WT_swarmer,agar_4,(x=23.28 y=40.51),19,1,0.65202934,1.7076876,0.4147767,2.7809863,
b8576,0,WT_swarmer,agar_4,(x=23.13 y=12.85),19,1,0.47133282,1.1411564,0.47949344,2.9040246,
b8577,0,WT_swarmer,agar_4,(x=24.54 y=57.64),19,1,0.7976074,1.895913,0.46972054,2.4058747,
b8578,0,WT_swarmer,agar_4,(x=24.92 y=15.02),19,1,0.93056566,2.3086941,0.44013563,2.5453491,
b8579,0,WT_swarmer,agar_4,(x=24.49 y=36.76),19,1,0.6404492,1.9860773,0.3487999,2.6038868,
b8580,0,WT_swarmer,agar_4,(x=25.02 y=30.81),19,1,0.9669129,2.1055467,0.50803864,2.921338,
b8581,0,WT_swarmer,agar_4,(x=25.48 y=11.51),19,1,1.0392766,2.2607017,0.5045079,2.8344707,
b8582,0,WT_swarmer,agar_4,(x=24.70 y=38.37),19,1,0.33828008,0.9841279,0.39202064,2.6697538,
b8583,0,WT_swarmer,agar_4,(x=24.76 y=71.97),19,1,0.5074438,1.5557204,0.35926738,3.150879,
b8584,0,WT_swarmer,agar_4,(x=25.24 y=18.51),19,1,0.7250074,1.6691128,0.4906864,2.9180913,
b8585,0,WT_swarmer,agar_4,(x=25.13 y=23.09),19,1,0.32636914,0.93910974,0.40337586,2.2469878,
b8586,0,WT_swarmer,agar_4,(x=25.27 y=50.94),19,1,0.77354926,2.0169837,0.4147394,3.0282443,
b8587,0,WT_swarmer,agar_4,(x=25.78 y=42.56),19,1,0.7007602,1.7176071,0.4577437,2.8440208,
b8588,0,WT_swarmer,agar_4,(x=26.08 y=39.68),19,1,0.59204924,1.767343,0.36541384,2.6072125,
b8589,0,WT_swarmer,agar_4,(x=26.24 y=23.65),19,1,0.628302,1.5095904,0.4721879,2.903679,
b8590,0,WT_swarmer,agar_4,(x=25.99 y=38.45),19,1,0.53164375,1.283434,0.4787561,3.3011189,
b8591,0,WT_swarmer,agar_4,(x=26.79 y=1.18),19,1,0.7492525,1.6558137,0.5062354,2.9739006,
b8592,0,WT_swarmer,agar_4,(x=26.81 y=67.60),19,1,0.31384376,0.96055686,0.3729536,2.266278,
b8594,0,WT_swarmer,agar_4,(x=27.35 y=56.74),19,1,0.3742965,1.2277784,0.33115956,2.7716663,
b8595,0,WT_swarmer,agar_4,(x=27.74 y=53.30),19,1,0.7609293,2.0427024,0.40311655,2.9279077,
b8596,0,WT_swarmer,agar_4,(x=27.81 y=66.81),19,1,0.37519455,1.3713849,0.29062945,2.3034396,
b8597,0,WT_swarmer,agar_4,(x=28.02 y=55.39),19,1,0.8216184,1.9380373,0.4704035,2.586464,
b8598,0,WT_swarmer,agar_4,(x=28.15 y=74.13),19,1,0.7011383,1.9501529,0.38706765,3.0807047,
b8601,0,WT_swarmer,agar_4,(x=28.76 y=47.67),19,1,0.96686566,2.4451103,0.43130702,2.9921203,
b8602,0,WT_swarmer,agar_4,(x=29.46 y=70.78),19,1,0.6651219,1.8229941,0.39763826,3.1116192,
b8603,0,WT_swarmer,agar_4,(x=28.99 y=52.34),19,1,0.3142219,0.9064177,0.40244758,3.1321518,
b8604,0,WT_swarmer,agar_4,(x=29.92 y=10.61),19,1,1.0755175,2.368692,0.49858975,2.8029125,
b8605,0,WT_swarmer,agar_4,(x=30.08 y=75.43),19,1,1.0391821,1.962452,0.59839463,2.9740593,
b8606,0,WT_swarmer,agar_4,(x=30.56 y=68.58),19,1,0.8101328,2.150054,0.40338415,3.208094,
b8607,0,WT_swarmer,agar_4,(x=30.98 y=3.03),19,1,0.8821952,1.9306023,0.5102021,2.9368377,
b8608,0,WT_swarmer,agar_4,(x=32.26 y=66.63),19,1,1.0391821,2.2979019,0.49389046,2.9583197,
b8609,0,WT_swarmer,agar_4,(x=31.76 y=43.74),19,1,0.61629647,1.5782936,0.43001324,2.6649916,
b8610,0,WT_swarmer,agar_4,(x=32.05 y=55.89),19,1,0.7010438,1.9342406,0.39270967,2.915012,
b8611,0,WT_swarmer,agar_4,(x=32.40 y=49.05),19,1,0.652691,1.6073143,0.4580014,3.419947,
b8613,0,WT_swarmer,agar_4,(x=32.72 y=45.80),19,1,0.51959103,1.3220432,0.43827403,3.3114614,
b8614,0,WT_swarmer,agar_4,(x=33.73 y=21.51),19,1,0.845842,2.058437,0.45448533,2.927959,
b8615,0,WT_swarmer,agar_4,(x=33.89 y=47.92),19,1,0.6403074,1.5344087,0.47348526,2.8896096,
b8616,0,WT_swarmer,agar_4,(x=34.55 y=51.45),19,1,1.123882,2.4372444,0.5030125,2.772623,
b8617,0,WT_swarmer,agar_4,(x=34.89 y=16.77),19,1,1.0997057,2.3415287,0.515708,2.9298732,
b8618,0,WT_swarmer,agar_4,(x=34.37 y=5.50),19,1,0.8217602,1.7709663,0.51763666,2.792386,
b8619,0,WT_swarmer,agar_4,(x=35.13 y=28.49),19,1,0.9787766,2.2752762,0.47213182,2.7576835,
b8620,0,WT_swarmer,agar_4,(x=34.71 y=64.69),19,1,0.8575875,2.1001904,0.4520345,3.1289954,
b8621,0,WT_swarmer,agar_4,(x=34.89 y=76.12),19,1,0.5678492,1.6482782,0.37661025,3.2800179,
b8622,0,WT_swarmer,agar_4,(x=35.38 y=61.92),19,1,0.83442736,1.8293222,0.50849503,3.0179403,
b8623,0,WT_swarmer,agar_4,(x=36.31 y=38.64),19,1,0.87001836,2.0239644,0.47543144,3.0931888,
b8624,0,WT_swarmer,agar_4,(x=35.84 y=71.74),19,1,0.67684376,1.7889823,0.41256312,3.272701,
b8625,0,WT_swarmer,agar_4,(x=36.54 y=59.41),19,1,0.724582,1.9960548,0.39289483,3.060644,
b8626,0,WT_swarmer,agar_4,(x=36.36 y=41.49),19,1,0.61610746,1.672493,0.40274495,2.8300042,
b8628,0,WT_swarmer,agar_4,(x=36.71 y=14.22),19,1,0.44708556,1.2926008,0.38371146,2.6955473,
b8629,0,WT_swarmer,agar_4,(x=37.02 y=66.72),19,1,0.62834924,1.6365157,0.41967192,3.367366,
b8630,0,WT_swarmer,agar_4,(x=37.72 y=45.15),19,1,0.7730766,2.0378509,0.41049138,3.1272128,
b8631,0,WT_swarmer,agar_4,(x=37.66 y=29.94),19,1,0.6646965,1.7091124,0.4221052,3.146526,
b8632,0,WT_swarmer,agar_4,(x=37.96 y=7.29),19,1,0.9183593,1.9850734,0.5116771,2.825378,
b8633,0,WT_swarmer,agar_4,(x=37.92 y=15.24),19,1,0.60438555,1.5992669,0.4160526,2.8121114,
b8634,0,WT_swarmer,agar_4,(x=38.24 y=44.08),19,1,0.79727656,2.1505237,0.39727658,3.2614686,
b8635,0,WT_swarmer,agar_4,(x=38.47 y=18.24),19,1,0.96686566,2.0926778,0.5080859,2.8095026,
b8636,0,WT_swarmer,agar_4,(x=38.95 y=16.80),19,1,0.6163674,1.5289396,0.45724505,2.9874563,
b8637,0,WT_swarmer,agar_4,(x=38.97 y=24.63),19,1,0.76154375,1.8486716,0.4563161,3.0449252,
b8638,0,WT_swarmer,agar_4,(x=39.74 y=31.68),19,1,0.9789184,2.1286674,0.50880325,3.173171,
b8639,0,WT_swarmer,agar_4,(x=40.14 y=9.60),19,1,0.74919564,1.6556939,0.5062715,3.0640144,
b8640,0,WT_swarmer,agar_4,(x=40.75 y=3.08),19,1,1.1601466,2.3301692,0.5466965,2.7946496,
b8641,0,WT_swarmer,agar_4,(x=40.63 y=75.78),19,1,0.55603284,1.696274,0.35570562,2.9696386,
b8642,0,WT_swarmer,agar_4,(x=40.95 y=68.46),19,1,0.8343328,1.8799049,0.49525067,3.3990004,
b8643,0,WT_swarmer,agar_4,(x=40.69 y=13.72),19,1,0.8339547,1.8819956,0.4947017,2.9776106,
b8644,0,WT_swarmer,agar_4,(x=40.96 y=51.95),19,1,0.9307547,2.247706,0.4543217,3.1550286,
b8645,0,WT_swarmer,agar_4,(x=40.87 y=36.08),19,1,0.86978203,2.2478776,0.41583028,3.142474,
b8646,0,WT_swarmer,agar_4,(x=41.27 y=72.76),19,1,0.8342383,2.0007339,0.46091285,3.18727,
b8647,0,WT_swarmer,agar_4,(x=41.35 y=20.41),19,1,0.89426565,2.073075,0.47442326,3.5986419,
b8648,0,WT_swarmer,agar_4,(x=41.72 y=8.56),19,1,0.7733247,1.7247039,0.50301975,3.0247474,
b8649,0,WT_swarmer,agar_4,(x=42.24 y=74.69),19,1,0.6890383,2.0322952,0.36659333,3.4077892,
b8650,0,WT_swarmer,agar_4,(x=41.79 y=25.77),19,1,0.7976547,1.9220921,0.46332094,3.281447,
b8651,0,WT_swarmer,agar_4,(x=42.74 y=30.09),19,1,0.9061293,2.148792,0.4643567,2.906074,
b8652,0,WT_swarmer,agar_4,(x=42.86 y=21.64),19,1,0.7251492,1.7736068,0.456058,2.9127882,
b8653,0,WT_swarmer,agar_4,(x=43.29 y=75.65),19,1,0.5314547,1.466982,0.4002431,3.3830545,
b8654,0,WT_swarmer,agar_4,(x=44.32 y=19.45),19,1,0.6886129,1.7459538,0.42822453,2.8948,
b8656,0,WT_swarmer,agar_4,(x=44.64 y=2.14),19,1,0.67670196,1.7992978,0.4101974,2.671102,
b8657,0,WT_swarmer,agar_4,(x=44.87 y=45.96),19,1,0.5681328,1.5611072,0.40064865,2.656448,
b8658,0,WT_swarmer,agar_4,(x=45.60 y=39.78),19,1,0.68894374,1.9905269,0.3742857,3.025176,
b8659,0,WT_swarmer,agar_4,(x=45.96 y=28.42),19,1,0.87001836,2.1360664,0.45070338,3.1188424,
b8660,0,WT_swarmer,agar_4,(x=45.88 y=50.05),19,1,0.70066565,1.7703675,0.43178892,3.2080426,
b8661,0,WT_swarmer,agar_4,(x=45.86 y=27.44),19,1,0.58004373,1.5414429,0.4143924,3.5589828,
